Sampling Event ID,Capture Year,Capture Date,Round,Site,Patch,Height,Bowl Position,Bowl Color,Bowl Size,Bowl Status,Specimen ID,Family,Genus,Species,Sex,Number,Pinned,
54,2018,6.06,R1,GIL,GIL-N,Low,P1,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P2,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P2,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P2,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P2,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P2,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P3,White,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P4,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P5,Yellow,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
54,2018,6.06,R1,GIL,GIL-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P1,White,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
55,2018,6.06,R1,GIL,GIL-C,Low,P1,White,3.25oz,Off Clip,0,NA,X,x,X,0,NA,
55,2018,6.06,R1,GIL,GIL-C,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,Low,P2,Yellow,3.25oz,Destroyed,0,NA,X,x,X,0,NA,
55,2018,6.06,R1,GIL,GIL-C,High,P3,White,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P3,White,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P3,White,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,Low,P3,White,3.25oz,Off Clip,0,NA,X,x,X,0,NA,
55,2018,6.06,R1,GIL,GIL-C,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,High,P4,Blue,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,Low,P4,Blue,3.25oz,Off Clip,0,NA,X,x,X,0,NA,
55,2018,6.06,R1,GIL,GIL-C,High,P5,Yellow,3.25oz,Retrieved,,,,,,,,
55,2018,6.06,R1,GIL,GIL-C,Low,P5,Yellow,3.25oz,Off Clip,0,NA,X,x,X,0,NA,
55,2018,6.06,R1,GIL,GIL-C,High,P6,Blue,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
55,2018,6.06,R1,GIL,GIL-C,Low,P6,Blue,3.25oz,Off Clip,0,NA,X,x,X,0,NA,
56,2018,6.06,R1,GIL,GIL-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P1,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P2,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P2,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P2,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P2,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P2,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P2,White,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P2,White,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P3,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P4, Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P5,Blue,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,High,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P6,Yellow,3.25oz,Retrieved,,,,,,,,
56,2018,6.06,R1,GIL,GIL-S,Low,P6,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P1,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P1,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P1,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P1,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P1,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P2,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P3,Yellow,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
57,2018,6.06,R1,STE,STE-N,Low,P3,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P3,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P3,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P3,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P3,Yellow,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P4,Blue,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
57,2018,6.06,R1,STE,STE-N,Low,P4,Blue,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
57,2018,6.06,R1,STE,STE-N,High,P5,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P5,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P5,White,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
57,2018,6.06,R1,STE,STE-N,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P1,White,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P1,White,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P1,White,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
58,2018,6.06,R1,STE,STE-W,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P2,Yellow,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P2,Yellow,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
58,2018,6.06,R1,STE,STE-W,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P3,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P3,Blue,3.25oz,Retrieved,,,,,,,,
