"Sampling_Event_ID","Capture_Year","Capture_Date","Round","Site","Patch","Adaptive_Mgmt","Years_Since_Burn","Herbicide_Trt","Post_ID","Floral_Common","Sampled_Area","Inflor_Count"
67,2018,6.17,"R2","KLN","KLN-C","PBG","1","x","KLN-C-Post.4","white clover","Post.4",0
67,2018,6.17,"R2","KLN","KLN-C","PBG","1","x","KLN-C-Post.5","white clover","Post.5",0
67,2018,6.17,"R2","KLN","KLN-C","PBG","1","x","KLN-C-Post.6","white clover","Post.6",0
67,2018,6.17,"R2","KLN","KLN-C","PBG","1","x",NA,"white clover","Transect",0
68,2018,6.17,"R2","KLN","KLN-W","PBG","0","x","KLN-W-Post.1","birdsfoot trefoil","Post.1",0
68,2018,6.17,"R2","KLN","KLN-W","PBG","0","x","KLN-W-Post.2","birdsfoot trefoil","Post.2",0
68,2018,6.17,"R2","KLN","KLN-W","PBG","0","x","KLN-W-Post.3","birdsfoot trefoil","Post.3",0
68,2018,6.17,"R2","KLN","KLN-W","PBG","0","x","KLN-W-Post.4","birdsfoot trefoil","Post.4",26
68,2018,6.17,"R2","KLN","KLN-W","PBG","0","x","KLN-W-Post.5","birdsfoot trefoil","Post.5",18
68,2018,6.17,"R2","KLN","KLN-W","PBG","0","x","KLN-W-Post.6","birdsfoot trefoil","Post.6",0
68,2018,6.17,"R2","KLN","KLN-W","PBG","0","x",NA,"birdsfoot trefoil","Transect",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.1","bergamot","Post.1",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.2","bergamot","Post.2",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.3","bergamot","Post.3",6
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.4","bergamot","Post.4",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.5","bergamot","Post.5",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.6","bergamot","Post.6",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x",NA,"bergamot","Transect",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.1","grey-headed coneflower","Post.1",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.2","grey-headed coneflower","Post.2",1
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.3","grey-headed coneflower","Post.3",8
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.4","grey-headed coneflower","Post.4",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.5","grey-headed coneflower","Post.5",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.6","grey-headed coneflower","Post.6",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x",NA,"grey-headed coneflower","Transect",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.1","queen anne's lace","Post.1",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.2","queen anne's lace","Post.2",1
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.3","queen anne's lace","Post.3",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.4","queen anne's lace","Post.4",1
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.5","queen anne's lace","Post.5",11
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.6","queen anne's lace","Post.6",8
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x",NA,"queen anne's lace","Transect",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.1","red clover","Post.1",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.2","red clover","Post.2",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.3","red clover","Post.3",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.4","red clover","Post.4",3
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.5","red clover","Post.5",3
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.6","red clover","Post.6",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x",NA,"red clover","Transect",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.1","slender mountain mint","Post.1",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.2","slender mountain mint","Post.2",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.3","slender mountain mint","Post.3",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.4","slender mountain mint","Post.4",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.5","slender mountain mint","Post.5",2
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.6","slender mountain mint","Post.6",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x",NA,"slender mountain mint","Transect",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.1","white sweet clover","Post.1",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.2","white sweet clover","Post.2",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.3","white sweet clover","Post.3",3
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.4","white sweet clover","Post.4",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.5","white sweet clover","Post.5",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.6","white sweet clover","Post.6",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x",NA,"white sweet clover","Transect",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.1","wild parsnip","Post.1",1
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.2","wild parsnip","Post.2",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.3","wild parsnip","Post.3",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.4","wild parsnip","Post.4",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.5","wild parsnip","Post.5",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x","KLN-E-Post.6","wild parsnip","Post.6",0
69,2018,7.15,"R3","KLN","KLN-E","PBG","2","x",NA,"wild parsnip","Transect",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.1","black-eyed susan","Post.1",5
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.2","black-eyed susan","Post.2",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.3","black-eyed susan","Post.3",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.4","black-eyed susan","Post.4",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.5","black-eyed susan","Post.5",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.6","black-eyed susan","Post.6",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x",NA,"black-eyed susan","Transect",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.1","white sweet clover","Post.1",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.2","white sweet clover","Post.2",1
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.3","white sweet clover","Post.3",2
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.4","white sweet clover","Post.4",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.5","white sweet clover","Post.5",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x","KLN-C-Post.6","white sweet clover","Post.6",0
70,2018,7.15,"R3","KLN","KLN-C","PBG","1","x",NA,"white sweet clover","Transect",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.1","birdsfoot trefoil","Post.1",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.2","birdsfoot trefoil","Post.2",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.3","birdsfoot trefoil","Post.3",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.4","birdsfoot trefoil","Post.4",12
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.5","birdsfoot trefoil","Post.5",7
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.6","birdsfoot trefoil","Post.6",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x",NA,"birdsfoot trefoil","Transect",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.1","grey-headed coneflower","Post.1",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.2","grey-headed coneflower","Post.2",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.3","grey-headed coneflower","Post.3",3
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.4","grey-headed coneflower","Post.4",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.5","grey-headed coneflower","Post.5",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.6","grey-headed coneflower","Post.6",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x",NA,"grey-headed coneflower","Transect",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.1","partridge pea","Post.1",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.2","partridge pea","Post.2",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.3","partridge pea","Post.3",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.4","partridge pea","Post.4",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.5","partridge pea","Post.5",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.6","partridge pea","Post.6",6
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x",NA,"partridge pea","Transect",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.1","queen anne's lace","Post.1",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.2","queen anne's lace","Post.2",2
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.3","queen anne's lace","Post.3",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.4","queen anne's lace","Post.4",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.5","queen anne's lace","Post.5",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.6","queen anne's lace","Post.6",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x",NA,"queen anne's lace","Transect",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.1","red clover","Post.1",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.2","red clover","Post.2",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.3","red clover","Post.3",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.4","red clover","Post.4",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.5","red clover","Post.5",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.6","red clover","Post.6",1
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x",NA,"red clover","Transect",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.1","sawtooth sunflower","Post.1",2
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.2","sawtooth sunflower","Post.2",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.3","sawtooth sunflower","Post.3",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.4","sawtooth sunflower","Post.4",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.5","sawtooth sunflower","Post.5",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x","KLN-W-Post.6","sawtooth sunflower","Post.6",0
71,2018,7.15,"R3","KLN","KLN-W","PBG","0","x",NA,"sawtooth sunflower","Transect",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.1","birdsfoot trefoil","Post.1",2
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.2","birdsfoot trefoil","Post.2",20
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.3","birdsfoot trefoil","Post.3",12
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.4","birdsfoot trefoil","Post.4",5
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.5","birdsfoot trefoil","Post.5",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.6","birdsfoot trefoil","Post.6",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x",NA,"birdsfoot trefoil","Transect",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.1","grey-headed coneflower","Post.1",4
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.2","grey-headed coneflower","Post.2",6
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.3","grey-headed coneflower","Post.3",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.4","grey-headed coneflower","Post.4",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.5","grey-headed coneflower","Post.5",5
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.6","grey-headed coneflower","Post.6",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x",NA,"grey-headed coneflower","Transect",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.1","partridge pea","Post.1",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.2","partridge pea","Post.2",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.3","partridge pea","Post.3",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.4","partridge pea","Post.4",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.5","partridge pea","Post.5",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.6","partridge pea","Post.6",1
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x",NA,"partridge pea","Transect",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.1","prairie petunia","Post.1",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.2","prairie petunia","Post.2",2
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.3","prairie petunia","Post.3",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.4","prairie petunia","Post.4",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.5","prairie petunia","Post.5",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.6","prairie petunia","Post.6",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x",NA,"prairie petunia","Transect",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.1","queen anne's lace","Post.1",5
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.2","queen anne's lace","Post.2",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.3","queen anne's lace","Post.3",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.4","queen anne's lace","Post.4",3
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.5","queen anne's lace","Post.5",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.6","queen anne's lace","Post.6",12
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x",NA,"queen anne's lace","Transect",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.1","red clover","Post.1",6
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.2","red clover","Post.2",3
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.3","red clover","Post.3",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.4","red clover","Post.4",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.5","red clover","Post.5",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.6","red clover","Post.6",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x",NA,"red clover","Transect",0
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.1","white sweet clover","Post.1",10
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.2","white sweet clover","Post.2",11
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.3","white sweet clover","Post.3",24
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.4","white sweet clover","Post.4",4
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.5","white sweet clover","Post.5",12
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x","PYN-W-Post.6","white sweet clover","Post.6",16
72,2018,7.15,"R3","PYN","PYN-W","PBG","1","x",NA,"white sweet clover","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","birdsfoot trefoil","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","birdsfoot trefoil","Post.2",6
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","birdsfoot trefoil","Post.3",2
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","birdsfoot trefoil","Post.4",7
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","birdsfoot trefoil","Post.5",5
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","birdsfoot trefoil","Post.6",2
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"birdsfoot trefoil","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","chicory","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","chicory","Post.2",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","chicory","Post.3",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","chicory","Post.4",6
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","chicory","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","chicory","Post.6",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"chicory","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","daisy fleabane","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","daisy fleabane","Post.2",46
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","daisy fleabane","Post.3",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","daisy fleabane","Post.4",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","daisy fleabane","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","daisy fleabane","Post.6",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"daisy fleabane","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","germander","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","germander","Post.2",4
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","germander","Post.3",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","germander","Post.4",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","germander","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","germander","Post.6",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"germander","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","grey-headed coneflower","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","grey-headed coneflower","Post.2",4
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","grey-headed coneflower","Post.3",5
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","grey-headed coneflower","Post.4",4
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","grey-headed coneflower","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","grey-headed coneflower","Post.6",3
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"grey-headed coneflower","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","prairie petunia","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","prairie petunia","Post.2",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","prairie petunia","Post.3",3
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","prairie petunia","Post.4",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","prairie petunia","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","prairie petunia","Post.6",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"prairie petunia","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","red clover","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","red clover","Post.2",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","red clover","Post.3",1
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","red clover","Post.4",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","red clover","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","red clover","Post.6",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"red clover","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","white sweet clover","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","white sweet clover","Post.2",2
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","white sweet clover","Post.3",1
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","white sweet clover","Post.4",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","white sweet clover","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","white sweet clover","Post.6",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"white sweet clover","Transect",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","wild parsnip","Post.1",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","wild parsnip","Post.2",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","wild parsnip","Post.3",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","wild parsnip","Post.4",10
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","wild parsnip","Post.5",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","wild parsnip","Post.6",0
73,2018,7.15,"R3","PYN","PYN-N","PBG","2","x",NA,"wild parsnip","Transect",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.1","birdsfoot trefoil","Post.1",28
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.2","birdsfoot trefoil","Post.2",11
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.3","birdsfoot trefoil","Post.3",28
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.4","birdsfoot trefoil","Post.4",19
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.5","birdsfoot trefoil","Post.5",14
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.6","birdsfoot trefoil","Post.6",3
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x",NA,"birdsfoot trefoil","Transect",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.1","prairie petunia","Post.1",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.2","prairie petunia","Post.2",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.3","prairie petunia","Post.3",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.4","prairie petunia","Post.4",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.5","prairie petunia","Post.5",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.6","prairie petunia","Post.6",5
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x",NA,"prairie petunia","Transect",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.1","queen anne's lace","Post.1",26
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.2","queen anne's lace","Post.2",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.3","queen anne's lace","Post.3",2
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.4","queen anne's lace","Post.4",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.5","queen anne's lace","Post.5",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.6","queen anne's lace","Post.6",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x",NA,"queen anne's lace","Transect",0
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.1","red clover","Post.1",13
74,2018,7.15,"R3","PYN","PYN-S","PBG","0","x","PYN-S-Post.2","red clover","Post.2",17
